6749.705702782545,0
8191.53045713126,6
8006.39384871145,3
8243.270777417089,6
8417.433311754394,4
10125.486164909367,2
6977.537563040518,0
7061.910809287144,0
8473.39269458296,4
10186.26855501716,2
9923.922440576964,5
10147.018086858428,2
6916.103071375785,0
8213.634187912854,3
6943.583442967419,7
6975.167061449313,7
8360.012717024747,4
6725.669314201694,7
8155.6161497775,4
10406.804829288541,5
10850.121474682928,5
6720.568134691852,0
8422.725461874463,6
8075.626087790713,1
8421.446358507485,1
8579.895806128845,1
8790.715788349458,1
10186.92415543578,5
8054.1202515729965,6
8035.491142443709,1
10532.435593279084,5
8387.31057986762,4
8475.50200747002,6
8527.248250176808,4
10812.632738834405,5
9689.50375673644,2
8449.509609343711,3
8473.687495214703,3
7125.152845414024,7
9941.851522604313,2
9884.110851010752,5
8170.804704468574,4
8564.51721198768,4
10445.158759256843,2
7005.186784723082,7
8231.09548517976,4
8069.438448339008,1
8320.911543375772,3
7956.330750447252,4
8265.121751526112,1
8002.9622516350955,6
8271.146614122747,3
6956.525448959227,7
7034.503573184953,7
8251.881628404439,4
8472.158121226625,6
10498.747133126764,2
10060.733795487324,5
10930.72229240521,5
6734.25712864296,0
10443.13236133557,5
9982.196774955952,2
10658.05075221081,2
9882.703878203998,5
6750.232707306854,0
10052.753943820357,2
10682.147263258525,2
9843.638240984968,5
10999.129405187598,5
8315.7652270125,3
10421.276363444995,2
8282.420216006925,3
8091.040166121201,6
10448.834377862486,2
6785.280170288703,7
8202.701440846955,1
8411.925454711463,3
6850.307857129235,7
8384.64936644053,6
8169.665160400943,3
8660.98499099975,3
10183.417763870884,5
10709.806736186472,5
10553.165309272455,5
6689.665744220265,0
10073.899855289566,5
9900.052506898373,2
10148.150980277882,5
10765.36132639973,5
10491.865817342314,5
10095.864389668963,2
9882.847093054042,5
10079.125564103011,2
8212.500414746279,1
10167.025335597165,2
10037.316842374204,5
10788.748475658307,5
8261.371086580933,6
10214.014764612433,5
10256.316682740162,2
8462.89004335393,6
6773.696683465912,7
10411.667056950915,5
9882.422424592654,2
10714.039030283533,2
8502.881288015444,6
7935.699062134904,1
8241.33398954639,4
8575.18628956531,4
8718.043977237941,4
9977.483849995395,2
10071.188295499782,5
8316.066940801362,1
10228.525750941979,5
10402.445818752143,5
9861.550340127387,2
8000.06386824836,4
10403.038177070419,2
9821.066496720427,5
10801.668115150635,5
8146.647012635448,6
10621.58493773823,2
10106.845454243576,5
10570.911125711922,5
8324.08480213858,4
8574.818686929328,4
9884.08413425567,2
10700.596661953588,2
8244.581635117622,6
10433.866775673545,2
10432.69081403543,2
10007.37528327169,5
8287.927638707946,3
10418.51748653757,5
8491.336879390203,1
10405.560064797417,5
6877.185453385623,0
8131.531060365645,6
10305.916175334856,2
10757.542026245786,2
10732.277699913004,2
10876.366920748056,2
9872.313068161206,5
10765.944586451196,5
8341.8089866868,1
10003.453020131221,2
10036.197672940794,5
10773.934496741964,5
8300.467772314256,4
10087.187121580428,2
10794.918756444464,2
9874.897239099146,5
10156.892694680919,2
8213.388105648775,1
10341.837187197236,5
8360.871862582393,3
10436.45802890982,5
8171.659572046002,3
8421.747913228599,1
10263.516331356604,5
6898.034712156686,7
10291.492755156547,2
9978.02172052964,5
9979.081602122726,2
10121.154613908295,5
10612.937430459402,5
10676.749947049564,5
10898.624886934726,5
10804.345096338742,5
6974.1580685553145,7
10334.482602343114,5
10088.098102592761,2
10581.956034335864,2
10815.268319807898,2
10440.292401569108,2
8497.231841088267,6
10228.605549002987,5
9743.532439312092,2
10962.000956113334,2
10043.814937230303,5
10630.814921082252,5
6885.111216820775,7
8085.907984777696,1
10052.727089271035,2
10043.31907466746,5
10037.462579299598,2
10720.221823825357,2
10073.260856171326,5
6744.876483091984,0
10216.86824232489,5
10676.988226388738,5
9733.020749547883,2
8307.335193491255,3
10311.367199879365,5
9900.338007061357,2
10817.825843309702,2
8311.569847005067,6
10271.877793682917,2
8109.4920354820515,1
10110.38090250417,2
9849.078782001736,5
8490.13808531046,1
10177.621173240477,2
8383.41312425552,3
8317.484909703748,3
10440.593318239258,2
10655.614748223634,2
10176.35263900949,5
8326.677277740975,6
10042.246560288695,5
10675.931893914945,5
9871.333447665602,2
9739.094775424146,5
9820.224731553462,2
10476.739915673345,2
10524.382730663481,2
10590.624660022402,2
9870.03007759726,5
10241.678611154874,2
6852.052363515989,0
10408.47489250419,2
10534.563528640836,2
10117.410260816512,5
10836.533990193986,5
8261.21391907135,3
10535.334425601552,2
10643.829159534565,2
10024.720712417942,5
8411.992974277966,1
10274.805757377713,5
10066.965464954113,2
10774.776845564014,2
10056.433028286376,5
9994.108544353183,2
8257.238090131588,1
10420.213264179656,2
10931.226584777745,2
6710.692724221412,7
8060.3724471447995,4
10543.565986135978,5
8174.398258893029,3
10373.268025558373,5
9897.262504432783,2
10492.669982805764,2
10249.31380632124,5
8561.025204556541,4
10317.199379940312,5
10077.152205303973,2
9990.547445918222,5
10161.622011008358,2
10640.188576093939,2
6808.006371130064,7
10167.611798333046,2
9997.445643984922,5
10067.082874002388,2
9985.921910653597,5
9917.452250316106,2
9929.307615594533,5
6882.670426919021,7
10226.402990855597,2
8416.962764266525,1
10288.477793025886,2
10632.656527959163,2
8421.848211349155,6
10299.816853725728,2
10747.674493905433,2
10831.67378272185,2
9784.309103329826,5
9884.743984126591,2
10572.206803301407,2
10007.816862799704,5
10792.043258649923,5
10622.588378257102,5
8212.973560800894,3
10624.581826653564,2
9994.456189480545,5
10061.687371438567,2
10677.315025762142,2
8234.561901877754,6
10324.856060396329,5
9952.491932853058,2
10115.060194753967,5
9934.710977912879,2
10585.406354169103,2
10721.73322046106,2
7034.713737231365,0
10485.22561843986,5
10191.96710826229,2
10032.551097773714,5
9955.163143768672,2
10676.954330279434,2
10675.584892289471,2
10039.087188344825,5
10617.388113955829,5
8101.860343602208,4
10216.662559711971,2
8410.343579503766,1
10139.486513672802,2
9732.20256258494,5
10847.189836255726,5
10716.412254361407,5
10765.643667142316,5
10809.919691125706,5
10618.013795012645,5
10351.9081328994,5
10569.886710176965,5
10230.915190705004,2
10618.329193033018,2
9997.736733484067,5
10889.018467828526,5
10483.522726905367,5
10741.35176063109,5
10725.751820216812,5
10587.512562531314,5
10609.074911214364,5
10633.355555366164,5
10940.288040214602,5
10114.347717194669,2
9936.005900225598,5
10743.195740329284,5
10205.415105269809,2
10896.248555815648,2
10020.433022182107,5
10077.114077932469,2
8312.769394555939,3
10613.19486690755,2
10498.119777573058,2
9817.019508058725,5
10695.887464930116,5
10099.514621335422,2
10508.408392967644,2
9791.61691792251,5
10661.56850418523,5
9831.289939659788,2
10101.483830179672,5
10113.229075131458,2
10205.624439497225,5
10106.656905115113,2
10053.085226470432,5
10794.491721810704,5
10750.337832540914,5
10284.781500801862,2
